Local time in Lisbon,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
25.12.2018 08:00,"7,7","760,4","770,0","0,9",85,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"5,3",No precipitation,1,,,,
25.12.2018 07:00,"7,4","760,1","769,8","0,5",88,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"5,5",No precipitation,1,,,,
25.12.2018 06:00,"7,5","759,7","769,3","-0,3",88,Wind blowing from the north-east,2,,,,,,,"7,3",,,,,,,,"5,7",No precipitation,12,,,,
25.12.2018 05:00,"7,9","759,5","769,1","-0,4",87,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"5,8",No precipitation,1,,,,
25.12.2018 04:00,"8,1","759,6","769,2","-0,3",86,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"5,9",No precipitation,1,,,,
25.12.2018 03:00,"8,3","760,0","769,6","-0,7",86,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"6,1",No precipitation,1,,,,
25.12.2018 02:00,"8,8","759,9","769,4","-1,2",84,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"6,2",No precipitation,1,,,,
25.12.2018 01:00,"8,8","759,9","769,5","-1,3",87,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"6,8",No precipitation,1,,,,
25.12.2018 00:00,"8,9","760,7","770,2","-0,3",86,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"6,7",No precipitation,6,,,,
24.12.2018 23:00,"8,9","761,1","770,6","0,4",86,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"6,7",No precipitation,1,,,,
24.12.2018 22:00,"9,5","761,2","770,7","0,5",85,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"7,0",No precipitation,1,,,,
24.12.2018 21:00,"10,3","761,0","770,5","0,1",81,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"7,1",No precipitation,12,,,,
24.12.2018 20:00,"11,3","760,7","770,2","0,0",78,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"7,5",No precipitation,1,,,,
24.12.2018 19:00,"11,4","760,7","770,2","0,1",79,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"7,9",No precipitation,1,,,,
24.12.2018 18:00,"11,6","760,9","770,3","0,3",79,Wind blowing from the east-northeast,2,,,,,,,,"12,7",,,,,,,"8,1",No precipitation,12,,,,
24.12.2018 17:00,"11,9","760,7","770,2","-0,2",80,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
24.12.2018 16:00,"12,4","760,6","770,1","-0,6",77,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
24.12.2018 15:00,"12,1","760,6","770,1",,77,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"8,2",No precipitation,1,,,,
24.12.2018 14:00,"11,6","760,9","770,4",,79,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"8,1",No precipitation,1,,,,
24.12.2018 13:00,"11,1","761,2","770,7","-1,5",80,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"7,8",No precipitation,1,,,,
24.12.2018 12:00,"10,7","761,8","771,3","-0,9",80,Wind blowing from the east-northeast,5,,,,,,,,,,,,,,,"7,4",No precipitation,6,,,,
24.12.2018 11:00,"10,0","762,4","772,0","-0,1",82,Wind blowing from the east-northeast,5,,,,,,,,,,,,,,,"7,0",No precipitation,1,,,,
24.12.2018 10:00,"8,8","762,7","772,3","0,6",86,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"6,6",No precipitation,1,,,,
24.12.2018 09:00,"8,2","762,7","772,3","0,6",89,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"6,4",No precipitation,1,,,,
24.12.2018 08:00,"7,8","762,5","772,1","0,6",90,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"6,3",No precipitation,1,,,,
24.12.2018 07:00,"8,0","762,1","771,8","0,0",91,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"6,6",No precipitation,1,,,,
24.12.2018 06:00,"8,0","762,1","771,8","-0,3",92,Wind blowing from the north-east,4,,,,,,,"7,8",,,,,,,,"6,8",No precipitation,12,,,,
24.12.2018 05:00,"8,0","761,9","771,6","-0,5",93,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"6,9",No precipitation,1,,,,
24.12.2018 04:00,"8,2","762,1","771,7","-0,3",93,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"7,2",No precipitation,1,,,,
24.12.2018 03:00,"8,5","762,4","772,0","-0,5",92,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"7,2",No precipitation,1,,,,
24.12.2018 02:00,"8,6","762,4","772,0","-0,6",91,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"7,2",No precipitation,1,,,,
24.12.2018 01:00,"8,6","762,4","772,0","-0,3",92,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"7,3",No precipitation,1,,,,
24.12.2018 00:00,"9,0","762,9","772,5","0,3",91,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"7,6",No precipitation,6,,,,
23.12.2018 23:00,"9,4","763,0","772,6","0,3",90,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"7,9",No precipitation,1,,,,
23.12.2018 22:00,"9,9","762,7","772,3","0,2",90,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"8,4",No precipitation,1,,,,
23.12.2018 21:00,"10,4","762,6","772,1","0,5",88,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"8,4",No precipitation,12,,,,
23.12.2018 20:00,"10,8","762,7","772,2","0,8",88,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"8,8",No precipitation,1,,,,
23.12.2018 19:00,"11,4","762,5","772,0","0,7",85,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"8,9",No precipitation,1,,,,
23.12.2018 18:00,"12,0","762,1","771,7","0,3",85,Wind blowing from the east-northeast,4,,,,,,,,"13,7",,,,,,,"9,5",No precipitation,12,,,,
23.12.2018 17:00,"12,4","761,9","771,4","0,0",83,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"9,6",No precipitation,1,,,,
23.12.2018 16:00,"13,2","761,8","771,3","-0,2",80,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"9,7",No precipitation,1,,,,
23.12.2018 15:00,"13,3","761,8","771,3","-0,9",74,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"8,8",No precipitation,1,,,,
23.12.2018 14:00,"12,7","761,9","771,4","-1,4",75,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"8,4",No precipitation,1,,,,
23.12.2018 13:00,"11,8","762,0","771,5","-1,3",80,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
23.12.2018 12:00,"10,4","762,7","772,3","0,0",82,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"7,4",No precipitation,6,,,,
23.12.2018 11:00,"9,9","763,3","772,8","1,1",83,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"7,2",No precipitation,1,,,,
23.12.2018 10:00,"9,3","763,3","772,9","1,2",86,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"7,1",No precipitation,1,,,,
23.12.2018 09:00,"8,9","762,7","772,3","0,5",89,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"7,1",No precipitation,1,,,,
23.12.2018 08:00,"7,8","762,2","771,8","-0,1",94,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"6,9",No precipitation,1,,,,
23.12.2018 07:00,"8,4","762,1","771,7","-0,2",93,Wind blowing from the east-northeast,5,,,,,,,,,,,,,,,"7,3",No precipitation,1,,,,
23.12.2018 06:00,"8,5","762,2","771,8","-0,3",92,Wind blowing from the east-northeast,4,,,,,,,"8,4",,,,,,,,"7,3",No precipitation,12,,,,
23.12.2018 05:00,"8,9","762,3","771,9","-0,1",93,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"7,8",No precipitation,1,,,,
23.12.2018 04:00,"9,2","762,3","771,9","-0,1",92,Wind blowing from the east-northeast,5,,,,,,,,,,,,,,,"8,0",No precipitation,1,,,,
23.12.2018 03:00,"9,4","762,5","772,0","-0,2",92,Wind blowing from the east-northeast,5,,,,,,,,,,,,,,,"8,1",No precipitation,1,,,,
23.12.2018 02:00,"9,6","762,4","772,0","-0,6",92,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"8,4",No precipitation,1,,,,
23.12.2018 01:00,"10,0","762,4","772,0","-0,6",91,Wind blowing from the east-northeast,5,,,,,,,,,,,,,,,"8,6",No precipitation,1,,,,
23.12.2018 00:00,"10,2","762,7","772,2","-0,4",90,Wind blowing from the east-northeast,5,,,,,,,,,,,,,,,"8,6",No precipitation,6,,,,
22.12.2018 23:00,"10,8","763,0","772,5","-0,1",89,Wind blowing from the east-northeast,5,,,,,,,,,,,,,,,"9,0",No precipitation,1,,,,
22.12.2018 22:00,"11,2","763,0","772,5","0,0",88,Wind blowing from the east-northeast,5,,,,,,,,,,,,,,,"9,2",No precipitation,1,,,,
22.12.2018 21:00,"11,6","763,1","772,6","0,2",87,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"9,5","0,1",12,,,,
22.12.2018 20:00,"12,5","763,1","772,6","0,3",84,Wind blowing from the east-northeast,5,,,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
22.12.2018 19:00,"13,1","763,0","772,4","0,3",81,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
22.12.2018 18:00,"13,4","762,9","772,3","0,0",81,Wind blowing from the east-northeast,4,,,,,,,,"14,6",,,,,,,"10,1","0,1",12,,,,
22.12.2018 17:00,"14,0","762,8","772,3","-0,4",80,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"10,5",No precipitation,1,,,,
22.12.2018 16:00,"14,4","762,7","772,2","-0,9",80,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"11,0",No precipitation,1,,,,
22.12.2018 15:00,"14,4","762,9","772,3","-1,3",79,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"10,7",No precipitation,1,,,,
22.12.2018 14:00,"13,4","763,2","772,6","-1,6",81,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
22.12.2018 13:00,"12,8","763,6","773,0","-1,2",81,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
22.12.2018 12:00,"11,9","764,2","773,8","-0,3",83,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"9,0","0,1",6,,,,
22.12.2018 11:00,"10,8","764,8","774,4","0,6",85,Wind blowing from the east-northeast,5,,,,,,,,,,,,,,,"8,4",No precipitation,1,,,,
22.12.2018 10:00,"10,8","764,8","774,4","0,7",86,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"8,6","0,1",1,,,,
22.12.2018 09:00,"9,4","764,5","774,1","0,6",92,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"8,1",No precipitation,1,,,,
22.12.2018 08:00,"8,8","764,2","773,8","0,2",94,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"7,8",No precipitation,1,,,,
22.12.2018 07:00,"8,8","764,1","773,8","-0,1",93,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"7,7",No precipitation,1,,,,
22.12.2018 06:00,"8,9","763,9","773,5","-0,6",94,Wind blowing from the east-northeast,3,,,,,,,"8,8",,,,,,,,"7,9",No precipitation,12,,,,
22.12.2018 05:00,"9,1","764,0","773,6","-0,6",94,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"8,2",No precipitation,1,,,,
22.12.2018 04:00,"9,4","764,2","773,8","-0,6",96,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"8,8",No precipitation,1,,,,
22.12.2018 03:00,"9,5","764,5","774,1","-0,3",96,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"8,9",No precipitation,1,,,,
22.12.2018 02:00,"10,2","764,6","774,2","-0,5",95,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
22.12.2018 01:00,"10,7","764,8","774,3","-0,3",92,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
22.12.2018 00:00,"10,9","764,8","774,4","-0,3",91,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"9,5",No precipitation,6,,,,
21.12.2018 23:00,"11,4","765,1","774,6",,91,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
21.12.2018 22:00,"11,4","765,1","774,7",,91,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
21.12.2018 21:00,"12,3","765,1","774,6",,87,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"10,2",No precipitation,12,,,,
21.12.2018 20:00,"12,4","765,0","774,5",,84,"Calm, no wind",0,,,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
21.12.2018 19:00,"12,7","764,9","774,4",,84,"Calm, no wind",0,,,,,,,,,,,,,,,"10,1",No precipitation,1,,,,
21.12.2018 18:00,"13,6","764,8","774,2","0,6",80,"Calm, no wind",0,,,,,,,,"16,5",,,,,,,"10,2","0,1",12,,,,
21.12.2018 17:00,"14,5","764,5","774,0","0,3",76,"Calm, no wind",0,,,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
21.12.2018 16:00,"15,6","764,4","773,8","-0,2",71,Wind blowing from the east-southeast,2,,,,,,,,,,,,,,,"10,4",No precipitation,1,,,,
21.12.2018 15:00,"15,9","764,2","773,6","-1,0",72,Wind blowing from the east-southeast,1,,,,,,,,,,,,,,,"10,9",No precipitation,1,,,,
21.12.2018 14:00,"15,7","764,2","773,6","-1,4",74,Wind blowing from the east,1,,,,,,,,,,,,,,,"11,0",No precipitation,1,,,,
21.12.2018 13:00,"14,4","764,6","774,1",,81,Wind blowing from the east,1,,,,,,,,,,,,,,,"11,2",No precipitation,1,,,,
21.12.2018 12:00,"11,4","765,2","774,7","0,1",99,Wind blowing from the east,1,,,40%.,Fog or ice fog.,Fog or ice fog or thick haze.,Fog or ice fog or thick haze.,,,"Stratus nebulosus or Stratus fractus other than of bad weather, or both.",20–30%.,Less than 50,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","2,0","11,2","0,1",6,,,,
21.12.2018 11:00,"10,5","765,6","775,2","0,8",99,"Calm, no wind",0,,,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
21.12.2018 10:00,"10,1","765,7","775,3",,98,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
21.12.2018 09:00,"9,9","765,1","774,7",,98,Wind blowing from the east-northeast,2,,,Sky obscured by fog and/or other meteorological phenomena.,"Fog or ice fog, sky invisible, no appreciable change during the preceding hour.",Fog or ice fog or thick haze.,Fog or ice fog or thick haze.,,,,Sky obscured by fog and/or other meteorological phenomena.,,,,"0,1","9,6","0,1",1,,,,
21.12.2018 08:00,"9,6","764,8","774,4","1,2",98,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"9,3",No precipitation,1,,,,
21.12.2018 05:00,"10,3","763,6","773,2","0,0",97,"Calm, no wind",0,,,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
21.12.2018 02:00,"11,0","763,6","773,1",,97,"Calm, no wind",0,,,,,,,,,,,,,,,"10,5",No precipitation,1,,,,
20.12.2018 17:00,"14,8","762,3","771,7","0,5",75,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
20.12.2018 16:00,"15,0","762,1","771,5","0,0",75,Wind blowing from the west-southwest,3,,,,,,,,,,,,,,,"10,6",No precipitation,1,,,,
20.12.2018 15:00,"15,5","761,8","771,2","-0,7",66,Wind blowing from the west,2,,,,,,,,,,,,,,,"9,1",No precipitation,1,,,,
20.12.2018 14:00,"15,4","761,8","771,2","-1,1",65,Wind blowing from the west,2,,,,,,,,,,,,,,,"8,9",No precipitation,1,,,,
20.12.2018 13:00,"16,5","762,1","771,4","-0,5",61,Wind blowing from the west,2,,,,,,,,,,,,,,,"8,8",No precipitation,1,,,,
20.12.2018 12:00,"15,1","762,5","772,0","0,3",69,Wind blowing from the west-northwest,1,,,,,,,,,,,,,,,"9,5",No precipitation,6,,,,
20.12.2018 11:00,"15,3","762,9","772,3","1,1",66,Wind blowing from the west,1,,,,,,,,,,,,,,,"8,9",No precipitation,1,,,,
20.12.2018 10:00,"14,9","762,6","772,0","1,1",74,Wind blowing from the south-west,1,,,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
20.12.2018 09:00,"13,1","762,2","771,7","1,0",86,"Calm, no wind",0,,,70 – 80%.,State of sky on the whole unchanged.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus cumulogenitus.,60%.,300-600,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","15,0","10,7",No precipitation,1,,,,
20.12.2018 08:00,"12,3","761,8","771,2","0,9",87,Wind blowing from the west-northwest,1,,,,,,,,,,,,,,,"10,1",No precipitation,1,,,,
20.12.2018 07:00,"12,6","761,5","770,9","0,6",84,Wind blowing from the west,1,,,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
20.12.2018 06:00,"12,0","761,2","770,6","0,4",86,Wind blowing from the west-northwest,1,,,,,,,"10,7",,,,,,,,"9,7",No precipitation,12,,,,
20.12.2018 05:00,"11,9","760,9","770,3","0,2",87,Wind blowing from the west-northwest,1,,,,,,,,,,,,,,,"9,7",No precipitation,1,,,,
20.12.2018 04:00,"10,9","760,9","770,3","0,1",92,Wind blowing from the west,1,,,,,,,,,,,,,,,"9,6",No precipitation,1,,,,
20.12.2018 03:00,"11,3","760,8","770,2","-0,1",90,"Calm, no wind",0,,,,,,,,,,,,,,,"9,7",No precipitation,1,,,,
20.12.2018 02:00,"12,1","760,7","770,2","-0,4",87,Wind blowing from the west,1,,,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
20.12.2018 01:00,"12,3","760,8","770,2","-0,1",84,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"9,6",No precipitation,1,,,,
20.12.2018 00:00,"12,6","760,9","770,4","0,2",84,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"10,0",No precipitation,6,,,,
19.12.2018 23:00,"12,2","761,1","770,5","0,5",85,"Calm, no wind",0,,,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
19.12.2018 22:00,"12,6","760,9","770,3","0,5",83,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"9,7",No precipitation,1,,,,
19.12.2018 21:00,"12,4","760,7","770,2","0,4",83,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"9,6",No precipitation,12,,,,
19.12.2018 20:00,"12,9","760,6","770,1","0,5",80,Wind blowing from the west,3,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
19.12.2018 19:00,"13,0","760,4","769,8","0,3",77,Wind blowing from the west,2,,,,,,,,,,,,,,,"9,0",No precipitation,1,,,,
19.12.2018 18:00,"13,4","760,3","769,6","0,3",75,Wind blowing from the west,2,,,,,,,,"15,6",,,,,,,"9,0","0,2",12,,,,
19.12.2018 17:00,"13,5","760,1","769,6","0,0",76,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"9,4",No precipitation,1,,,,
19.12.2018 16:00,"14,8","760,1","769,4","-0,2",71,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
19.12.2018 15:00,"14,5","760,0","769,3","-0,9",67,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
19.12.2018 14:00,"15,0","760,1","769,5","-1,3",65,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
19.12.2018 13:00,"15,2","760,3","769,6","-0,9",63,Wind blowing from the west-northwest,3,,,,,,,,,,,,,,,"8,2",No precipitation,1,,,,
19.12.2018 12:00,"14,8","760,9","770,2","0,3",68,Wind blowing from the west,3,,,,,,,,,,,,,,,"9,0","0,2",6,,,,
19.12.2018 11:00,"14,7","761,4","770,8","1,3",75,Wind blowing from the west,2,,,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
19.12.2018 10:00,"13,3","761,2","770,5","1,5",77,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"9,3",No precipitation,1,,,,
19.12.2018 09:00,"11,0","760,6","770,2","1,3",89,Wind blowing from the west-southwest,1,,,,,,,,,,,,,,,"9,3","0,1",1,,,,
19.12.2018 08:00,"9,9","760,1","769,6","1,1",93,Wind blowing from the south-west,1,,,,,,,,,,,,,,,"8,8","0,1",1,,,,
19.12.2018 07:00,"9,9","759,7","769,3","0,8",83,Wind blowing from the west,2,,,,,,,,,,,,,,,"7,2",No precipitation,1,,,,
19.12.2018 06:00,"8,9","759,3","768,9","0,4",89,Wind blowing from the west,2,,,,,,,"8,1",,,,,,,,"7,1",No precipitation,12,,,,
19.12.2018 05:00,"8,6","759,0","768,5","0,1",92,Wind blowing from the west,2,,,,,,,,,,,,,,,"7,4",No precipitation,1,,,,
19.12.2018 04:00,"8,8","758,9","768,4","0,1",92,Wind blowing from the west,1,,,,,,,,,,,,,,,"7,6",No precipitation,1,,,,
19.12.2018 03:00,"8,6","758,9","768,4","0,1",92,Wind blowing from the west,2,,,,,,,,,,,,,,,"7,4",No precipitation,1,,,,
19.12.2018 02:00,"8,9","758,9","768,4","0,2",90,Wind blowing from the west,1,,,,,,,,,,,,,,,"7,4",No precipitation,1,,,,
19.12.2018 01:00,"10,0","758,8","768,3","0,3",89,Wind blowing from the west,1,,,,,,,,,,,,,,,"8,2",No precipitation,1,,,,
19.12.2018 00:00,"9,9","758,8","768,3","0,6",89,Wind blowing from the west-southwest,1,,,,,,,,,,,,,,,"8,1",No precipitation,6,,,,
18.12.2018 23:00,"10,6","758,7","768,1","1,0",85,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"8,1",No precipitation,1,,,,
18.12.2018 22:00,"11,1","758,5","767,9","1,4",85,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"8,6",No precipitation,1,,,,
18.12.2018 21:00,"11,9","758,2","767,6","1,5",84,Wind blowing from the north-west,3,,,,,,,,,,,,,,,"9,2",8,12,,,,
18.12.2018 20:00,"12,1","757,7","767,2","1,6",87,Wind blowing from the north-west,3,,,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
18.12.2018 19:00,"12,0","757,1","766,5","1,3",88,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
18.12.2018 18:00,"12,5","756,7","766,1","2,1",86,Wind blowing from the west,2,,,,,,,,"15,8",,,,,,,"10,2",8,12,,,,
18.12.2018 17:00,"12,6","756,1","765,5","1,3",83,Wind blowing from the north-west,3,,,,,,,,,,,,,,,"9,7",No precipitation,1,,,,
18.12.2018 16:00,"12,6","755,8","765,1","0,3",90,Wind blowing from the north-west,4,,,,,,,,,,,,,,,"11,0",3,1,,,,
18.12.2018 15:00,"15,0","754,6","763,9","-1,6",94,Wind blowing from the south-west,8,,,,,,,,,,,,,,,"14,1",4,1,,,,
18.12.2018 14:00,"15,0","754,8","764,1","-1,9",93,Wind blowing from the south-southwest,8,,,,,,,,,,,,,,,"13,8",1,1,,,,
18.12.2018 13:00,"15,5","755,5","764,8","-1,7",86,Wind blowing from the south-southwest,7,,,,,,,,,,,,,,,"13,1",No precipitation,1,,,,
18.12.2018 12:00,"15,0","756,2","765,6","-0,4",84,Wind blowing from the south-southwest,6,,,100%.,"Precipitation within sight, reaching the ground or the surface of the sea, near to, but not at the station.",Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",100%.,300-600,,,"10,0","12,3",No precipitation,6,,,,
18.12.2018 11:00,"14,5","756,7","766,1","-0,1",84,Wind blowing from the south,5,,,,,,,,,,,,,,,"11,8",No precipitation,1,,,,
18.12.2018 10:00,"13,9","757,2","766,6","0,7",82,Wind blowing from the south-southwest,6,,,,,,,,,,,,,,,"10,9",No precipitation,1,,,,
18.12.2018 09:00,"13,3","756,6","766,0","-0,1",80,Wind blowing from the south,6,,,100%.,State of sky on the whole unchanged.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,600-1000,,,"15,0","9,8",,,,,,
